brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,8284.657734,6956.79141,0.6869553952454588,0,1956,1955,0.9801532650096116,1954,TANKEEAH RIVER,-0.23116639308362016,1.1793386737863287,-2.4533924092174465e-4,-1.6853207781784147,1,-0.6156825756922009
1954,TOM BAY CREEK,PKE,7,400,946.8180268,2981.482033,2.008711235275693,0,1956,1955,0.9801532650096116,1954,TOM BAY CREEK,-0.23116639308362016,1.1793386737863287,-7.287424069995235e-4,-0.6937897096180146,1,0.9430388732944961
1954,NAMELESS CREEK,PKE,7,6500,15385.79293,14907.41016,0.8300562385986432,0,1956,1955,0.9801532650096116,1954,NAMELESS CREEK,-0.23116639308362016,1.1793386737863287,-3.685823414301115e-5,1.6094888826425848,1,3.298235906425332
1954,SALMON BAY CREEK,PKE,7,30000,71011.35201,69567.9141,0.841106075072717,0,1956,1955,0.9801532650096116,1954,SALMON BAY CREEK,-0.23116639308362016,1.1793386737863287,-4.6434887522954255e-5,0.5619047562936093,1,1.097183676317302
1954,HIRD POINT CREEK,PKE,7,1500,3550.5676,2981.482033,0.6869553952933736,0,1956,1955,0.9801532650096116,1954,HIRD POINT CREEK,-0.23116639308362016,1.1793386737863287,-2.1987366943393812e-4,1.796860986173043,1,3.395376027734456
1954,LARD CREEK,PKE,7,3500,9189.24048,NA,NA,0,1956,1955,0.9801532650096116,1954,LARD CREEK,-0.23116639308362016,1.1793386737863287,-6.526541466615294e-4,-0.5523791777255418,1,-0.9083431453285742
1954,KAINET CREEK,PKE,7,90000,236294.7552,73257.59914,-0.20582768528837467,0,1956,1955,0.9801532650096116,1954,KAINET CREEK,-0.23116639308362016,1.1793386737863287,-7.959060841648129e-6,-0.9940020851285771,1,0.2180079848354115
1954,KORICH CREEK,PKE,7,400,1050.198912,418.6148522,0.04548674292427897,0,1956,1955,0.9801532650096116,1954,KORICH CREEK,-0.23116639308362016,1.1793386737863287,-4.2992328117003265e-5,-1.2805531365546041,1,0.6305754779109147
1954,POISON COVE CREEK,PKE,7,200,525.099456,1569.805696,2.060389763625799,0,1956,1955,0.9801532650096116,1954,POISON COVE CREEK,-0.23116639308362016,1.1793386737863287,-1.6492328729889174e-4,1.2753413700090157,1,3.1706822582615573
1954,MUSSEL RIVER,PKE,7,15000,39382.4592,7325.759914,-0.7166533090543654,0,1956,1955,0.9801532650096116,1954,MUSSEL RIVER,-0.23116639308362016,1.1793386737863287,-1.5058069603080609e-5,-1.7813420520386563,1,-0.07888755037254525
1954,BOLIN BAY CREEK,PKE,7,1500,3938.24592,7325.759914,1.5859317839396805,0,1956,1955,0.9801532650096116,1954,BOLIN BAY CREEK,-0.23116639308362016,1.1793386737863287,-1.5732960939243264e-4,-0.5325740269488882,1,1.159757104674783
1954,CARTER RIVER,PKE,7,3500,9189.24048,3139.611392,-0.10866393674372402,0,1956,1955,0.9801532650096116,1954,CARTER RIVER,-0.23116639308362016,1.1793386737863287,-4.0895543076046495e-5,0.07541578002152906,1,1.8606069249676866
1954,GREEN RIVER,PKE,6,750,1969.12296,15698.05696,3.0412190166375255,0,1956,1955,0.9801532650096116,1954,GREEN RIVER,-0.23116639308362016,0.5448691629586394,-2.3579524493796355e-5,0.28854844243639294,1,1.5647198339506765
1954,TAYLOR CREEK,PKE,6,75,196.912296,837.2297044,2.412610357055896,0,1956,1955,0.9801532650096116,1954,TAYLOR CREEK,-0.23116639308362016,0.5448691629586394,-0.00277579910626727,0.4079480962377895,1,1.4936191981523752
1954,MARSHALL CREEK,PKE,6,200,525.099456,1569.805696,2.060389763625799,0,1956,1955,0.9801532650096116,1954,MARSHALL CREEK,-0.23116639308362016,0.5448691629586394,-5.119959079971986e-4,-1.0081410839949494,1,0.18331576929024163
