brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,0,1956,1955,1.0501684526021728,1954,TANKEEAH RIVER,-1.213374057804458,0.5834914718840827,-2.463371013811294e-4,1.3996708704183367,1,0.9577768822661812
1954,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,0,1956,1955,1.0501684526021728,1954,TOM BAY CREEK,-1.213374057804458,0.5834914718840827,-7.27102836939185e-4,-0.6819238623136301,1,-0.5524791304075067
1954,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790744,0,1956,1955,1.0501684526021728,1954,NAMELESS CREEK,-1.213374057804458,0.5834914718840827,-3.614154315537771e-5,1.3136315848198032,1,1.4989974209916457
1954,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656575,0,1956,1955,1.0501684526021728,1954,SALMON BAY CREEK,-1.213374057804458,0.5834914718840827,-4.631029146290937e-5,-3.099422496354675,1,-4.0684453735601585
1954,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,0,1956,1955,1.0501684526021728,1954,HIRD POINT CREEK,-1.213374057804458,0.5834914718840827,-2.2351600776544767e-4,0.6013712827391003,1,0.6863831377727263
1954,LARD CREEK,PKE,7,3500,9189.24048005254,NA,NA,0,1956,1955,1.0501684526021728,1954,LARD CREEK,-1.213374057804458,0.5834914718840827,-6.832751979132506e-4,0.8047533585677571,1,-1.1664239674468224
1954,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257808,0,1956,1955,1.0501684526021728,1954,KAINET CREEK,-1.213374057804458,0.5834914718840827,-9.04701244756805e-6,-1.1066883987633807,1,-1.5006336523627075
1954,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,0,1956,1955,1.0501684526021728,1954,KORICH CREEK,-1.213374057804458,0.5834914718840827,-4.55276947427608e-5,1.1015676061518653,1,1.5036423949365585
1954,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,POISON COVE CREEK,-1.213374057804458,0.5834914718840827,-1.863082409149665e-4,-2.4681202869811827,1,-2.0850960684823785
1954,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,0,1956,1955,1.0501684526021728,1954,MUSSEL RIVER,-1.213374057804458,0.5834914718840827,-1.6508708656809326e-5,0.2510236787845733,1,0.4236789156142309
