brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,0,1956,1955,1.0501684526021728,1954,TANKEEAH RIVER,-0.1275388458285109,-0.06899104364921942,-2.463371013811294e-4,-0.821090098108254,1,-0.8296313898177644
1954,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,0,1956,1955,1.0501684526021728,1954,TOM BAY CREEK,-0.1275388458285109,-0.06899104364921942,-7.27102836939185e-4,-0.2814494215227081,1,0.28134800682606037
1954,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790744,0,1956,1955,1.0501684526021728,1954,NAMELESS CREEK,-0.1275388458285109,-0.06899104364921942,-3.614154315537771e-5,-1.1414251626922454,1,-0.522706630077758
1954,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656575,0,1956,1955,1.0501684526021728,1954,SALMON BAY CREEK,-0.1275388458285109,-0.06899104364921942,-4.631029146290937e-5,0.9937079250267268,1,0.4580377442638882
1954,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,0,1956,1955,1.0501684526021728,1954,HIRD POINT CREEK,-0.1275388458285109,-0.06899104364921942,-2.2351600776544767e-4,2.159743391286457,1,2.678107942762728
1954,LARD CREEK,PKE,7,3500,9189.24048005254,NA,NA,0,1956,1955,1.0501684526021728,1954,LARD CREEK,-0.1275388458285109,-0.06899104364921942,-6.832751979132506e-4,2.0975918346205815,1,0.5597672050486471
1954,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257808,0,1956,1955,1.0501684526021728,1954,KAINET CREEK,-0.1275388458285109,-0.06899104364921942,-9.04701244756805e-6,0.5095689135763574,1,0.5489763564196755
1954,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,0,1956,1955,1.0501684526021728,1954,KORICH CREEK,-0.1275388458285109,-0.06899104364921942,-4.55276947427608e-5,-1.139375680594775,1,-0.3039481953674368
1954,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,POISON COVE CREEK,-0.1275388458285109,-0.06899104364921942,-1.863082409149665e-4,0.3403513898953562,1,1.1567283048368053
1954,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,0,1956,1955,1.0501684526021728,1954,MUSSEL RIVER,-0.1275388458285109,-0.06899104364921942,-1.6508708656809326e-5,0.7277137934835026,1,1.3337217267558052
1954,BOLIN BAY CREEK,PKE,7,1500,3938.24592002252,7325.75991389595,1.585931783925477,0,1956,1955,1.0501684526021728,1954,BOLIN BAY CREEK,-0.1275388458285109,-0.06899104364921942,-1.722559628658174e-4,0.4493315343644004,1,1.0445861531901168
1954,CARTER RIVER,PKE,7,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,CARTER RIVER,-0.1275388458285109,-0.06899104364921942,-4.62684739296755e-5,0.20421535193197815,1,0.8959142563025565
1954,GREEN RIVER,PKE,6,750,1969.12296001126,15698.0569583485,3.041219016532321,0,1956,1955,1.0501684526021728,1954,GREEN RIVER,-0.1275388458285109,0.5698171832697247,-2.5343716401121332e-5,-1.5970859771834967,1,-0.12364697444095096
1954,TAYLOR CREEK,PKE,6,75,196.912296001126,837.229704445251,2.412610357109944,0,1956,1955,1.0501684526021728,1954,TAYLOR CREEK,-0.1275388458285109,0.5698171832697247,-0.00300084184638529,-0.5778679076718185,1,0.6895157438926713
1954,MARSHALL CREEK,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,MARSHALL CREEK,-0.1275388458285109,0.5698171832697247,-5.452277452159051e-4,3.5152803646941986,1,4.898681605694405
1954,KHUTZE RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,0,1956,1955,1.0501684526021728,1954,KHUTZE RIVER,-0.1275388458285109,0.5698171832697247,-1.6350339069510415e-5,-0.7863721050304946,1,0.6488484982696057
1954,DOME CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,DOME CREEK,-0.1275388458285109,0.5698171832697247,-1.1224253832870148e-4,0.42869746958211724,1,1.0793252221602427
1954,AALTANHASH RIVER,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,AALTANHASH RIVER,-0.1275388458285109,0.5698171832697247,-1.1057148137233369e-4,-0.855532805030662,1,0.614799688738258
1954,SCOW BAY CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,SCOW BAY CREEK,-0.1275388458285109,0.5698171832697247,-3.960555551066484e-5,0.11626596443174192,1,1.3116710881451423
1954,KLEKANE RIVER,PKE,6,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,KLEKANE RIVER,-0.1275388458285109,0.5698171832697247,-1.9823921180126463e-4,-0.7070947170406918,1,0.09151483169826857
1954,ANGLER COVE CREEK,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,0,1956,1955,1.0501684526021728,1954,ANGLER COVE CREEK,-0.1275388458285109,0.5698171832697247,-8.046050720606444e-4,-2.0843436018144668,1,-1.7988044198620468
1954,GOAT RIVER,PKE,6,750,1969.12296001126,837.229704445251,0.11002526411589857,0,1956,1955,1.0501684526021728,1954,GOAT RIVER,-0.1275388458285109,0.5698171832697247,-0.00141103458066576,0.7258115049945991,1,1.1599823595386658
1954,PARIL RIVER,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,PARIL RIVER,-0.1275388458285109,0.5698171832697247,-0.00107173676432577,0.2950462455259996,1,0.9836904623250589
1954,KILTUISH RIVER,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,0,1956,1955,1.0501684526021728,1954,KILTUISH RIVER,-0.1275388458285109,0.5698171832697247,-5.609031943773577e-5,-0.013382435719217553,1,1.3949288751675653
1954,KOWESAS RIVER,PKE,6,3500,9189.24048005254,1569.80569583485,-0.8018111174088733,0,1956,1955,1.0501684526021728,1954,KOWESAS RIVER,-0.1275388458285109,0.5698171832697247,-8.542219825616945e-4,2.571822073984872,1,1.0744919250623282
1954,TSAYTIS RIVER,PKE,6,1500,3938.24592002252,837.229704445251,-0.5831219164440468,0,1956,1955,1.0501684526021728,1954,TSAYTIS RIVER,-0.1275388458285109,0.5698171832697247,-1.596829427484079e-4,1.106069402499046,1,2.3589917784198207
1954,KEMANO RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,0,1956,1955,1.0501684526021728,1954,KEMANO RIVER,-0.1275388458285109,0.5698171832697247,-3.5105763470188517e-6,1.3063592524877703,1,2.786519025316591
