brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,0,1956,1955,1.0501684526021728,1954,TANKEEAH RIVER,-0.9793106734738651,0.013721058418035222,-2.463371013811294e-4,-1.215002389255454,1,-1.992603406543064
1954,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,0,1956,1955,1.0501684526021728,1954,TOM BAY CREEK,-0.9793106734738651,0.013721058418035222,-7.27102836939185e-4,1.4458035856189622,1,1.239541288389631
1954,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790744,0,1956,1955,1.0501684526021728,1954,NAMELESS CREEK,-0.9793106734738651,0.013721058418035222,-3.614154315537771e-5,-0.5325261059373533,1,-0.6828672989009654
1954,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656575,0,1956,1955,1.0501684526021728,1954,SALMON BAY CREEK,-0.9793106734738651,0.013721058418035222,-4.631029146290937e-5,1.0802136065541421,1,-0.22451629978679621
1954,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,0,1956,1955,1.0501684526021728,1954,HIRD POINT CREEK,-0.9793106734738651,0.013721058418035222,-2.2351600776544767e-4,-0.8952888545024716,1,-1.1459840286043002
1954,LARD CREEK,PKE,7,3500,9189.24048005254,NA,NA,0,1956,1955,1.0501684526021728,1954,LARD CREEK,-0.9793106734738651,0.013721058418035222,-6.832751979132506e-4,1.798724585119895,1,-0.508159770030139
1954,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257808,0,1956,1955,1.0501684526021728,1954,KAINET CREEK,-0.9793106734738651,0.013721058418035222,-9.04701244756805e-6,1.020171520870186,1,0.2905192381354045
1954,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,0,1956,1955,1.0501684526021728,1954,KORICH CREEK,-0.9793106734738651,0.013721058418035222,-4.55276947427608e-5,-0.9415211886941434,1,-0.8751534290449048
1954,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,POISON COVE CREEK,-0.9793106734738651,0.013721058418035222,-1.863082409149665e-4,-0.9784321758669507,1,-0.931114986503601
1954,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,0,1956,1955,1.0501684526021728,1954,MUSSEL RIVER,-0.9793106734738651,0.013721058418035222,-1.6508708656809326e-5,-0.8736170036937163,1,-1.0366687959995133
1954,BOLIN BAY CREEK,PKE,7,1500,3938.24592002252,7325.75991389595,1.585931783925477,0,1956,1955,1.0501684526021728,1954,BOLIN BAY CREEK,-0.9793106734738651,0.013721058418035222,-1.722559628658174e-4,2.8684782356593677,1,2.6946731289069845
1954,CARTER RIVER,PKE,7,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,CARTER RIVER,-0.9793106734738651,0.013721058418035222,-4.62684739296755e-5,2.5788652784734465,1,2.5015044572659253
1954,GREEN RIVER,PKE,6,750,1969.12296001126,15698.0569583485,3.041219016532321,0,1956,1955,1.0501684526021728,1954,GREEN RIVER,-0.9793106734738651,-0.34690076911160983,-2.5343716401121332e-5,-2.0123723936536346,1,-2.3074231709377777
1954,TAYLOR CREEK,PKE,6,75,196.912296001126,837.229704445251,2.412610357109944,0,1956,1955,1.0501684526021728,1954,TAYLOR CREEK,-0.9793106734738651,-0.34690076911160983,-0.00300084184638529,-0.890358990943949,1,-1.3914651194061478
1954,MARSHALL CREEK,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,MARSHALL CREEK,-0.9793106734738651,-0.34690076911160983,-5.452277452159051e-4,-0.5549535791556367,1,-0.9400421181821198
1954,KHUTZE RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,0,1956,1955,1.0501684526021728,1954,KHUTZE RIVER,-0.9793106734738651,-0.34690076911160983,-1.6350339069510415e-5,1.795758650835162,1,1.4624894741085734
1954,DOME CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,DOME CREEK,-0.9793106734738651,-0.34690076911160983,-1.1224253832870148e-4,-0.767564796113907,1,-1.88542682356247
1954,AALTANHASH RIVER,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,AALTANHASH RIVER,-0.9793106734738651,-0.34690076911160983,-1.1057148137233369e-4,-0.7245836775219153,1,-1.0227409637796843
1954,SCOW BAY CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,SCOW BAY CREEK,-0.9793106734738651,-0.34690076911160983,-3.960555551066484e-5,0.6854198401909698,1,0.11233518387768138
1954,KLEKANE RIVER,PKE,6,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,KLEKANE RIVER,-0.9793106734738651,-0.34690076911160983,-1.9823921180126463e-4,0.6812434928666335,1,-0.28863673842109483
1954,ANGLER COVE CREEK,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,0,1956,1955,1.0501684526021728,1954,ANGLER COVE CREEK,-0.9793106734738651,-0.34690076911160983,-8.046050720606444e-4,-1.4675355498711455,1,-2.950486147945414
1954,GOAT RIVER,PKE,6,750,1969.12296001126,837.229704445251,0.11002526411589857,0,1956,1955,1.0501684526021728,1954,GOAT RIVER,-0.9793106734738651,-0.34690076911160983,-0.00141103458066576,-0.3894771425262076,1,-1.7237960680088298
1954,PARIL RIVER,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,PARIL RIVER,-0.9793106734738651,-0.34690076911160983,-0.00107173676432577,-0.4078753384402546,1,-1.4877209016678843
1954,KILTUISH RIVER,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,0,1956,1955,1.0501684526021728,1954,KILTUISH RIVER,-0.9793106734738651,-0.34690076911160983,-5.609031943773577e-5,0.5037868278006679,1,0.14360835866076205
1954,KOWESAS RIVER,PKE,6,3500,9189.24048005254,1569.80569583485,-0.8018111174088733,0,1956,1955,1.0501684526021728,1954,KOWESAS RIVER,-0.9793106734738651,-0.34690076911160983,-8.542219825616945e-4,-0.7767576802076076,1,-4.04257760915684
1954,TSAYTIS RIVER,PKE,6,1500,3938.24592002252,837.229704445251,-0.5831219164440468,0,1956,1955,1.0501684526021728,1954,TSAYTIS RIVER,-0.9793106734738651,-0.34690076911160983,-1.596829427484079e-4,-0.994177485043828,1,-1.5097448891497418
1954,KEMANO RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,0,1956,1955,1.0501684526021728,1954,KEMANO RIVER,-0.9793106734738651,-0.34690076911160983,-3.5105763470188517e-6,-0.13671788142000735,1,-0.4250478886178754
1954,BRIM RIVER,PKE,6,1500,3938.24592002252,1569.80569583485,0.04548674297833033,0,1956,1955,1.0501684526021728,1954,BRIM RIVER,-0.9793106734738651,-0.34690076911160983,-2.2647405763180853e-5,-0.44487484550367123,1,-0.7548889441317448
1954,HOTSPRING CREEK,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,HOTSPRING CREEK,-0.9793106734738651,-0.34690076911160983,-8.907878506664561e-4,0.3671000866347774,1,-0.5770337913483667
1954,CRAB RIVER,PKE,6,400,1050.198912006,837.229704445251,0.7386339235382726,0,1956,1955,1.0501684526021728,1954,CRAB RIVER,-0.9793106734738651,-0.34690076911160983,-3.1566496611321385e-4,2.178200846387798,1,1.7758918699592103
1954,PIKE CREEK,PKE,6,400,1050.198912006,1569.80569583485,1.3672425829606498,0,1956,1955,1.0501684526021728,1954,PIKE CREEK,-0.9793106734738651,-0.34690076911160983,-2.597405363264448e-4,-0.30698962391502116,1,-0.6869288284289012
1954,WEEWANIE CREEK,PKE,6,400,1050.198912006,3139.61139166969,2.060389763520592,0,1956,1955,1.0501684526021728,1954,WEEWANIE CREEK,-0.9793106734738651,-0.34690076911160983,-1.6174647144995968e-4,-2.6741546112941537,1,-3.01489618985744
1954,HUGH CREEK,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,HUGH CREEK,-0.9793106734738651,-0.34690076911160983,-7.045986042526566e-5,-0.8195017845468625,1,-1.1483896698491138
