brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,0,1956,1955,1.0501684526021728,1954,TANKEEAH RIVER,0.9499573164745728,0.6331610167102893,-2.463371013811294e-4,-0.3823544287485739,1,1.3887525022045084
1954,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,0,1956,1955,1.0501684526021728,1954,TOM BAY CREEK,0.9499573164745728,0.6331610167102893,-7.27102836939185e-4,-9.020203177204911e-4,1,2.3415436306936406
1954,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790744,0,1956,1955,1.0501684526021728,1954,NAMELESS CREEK,0.9499573164745728,0.6331610167102893,-3.614154315537771e-5,0.1428199674683205,1,2.5411867227454
1954,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656575,0,1956,1955,1.0501684526021728,1954,SALMON BAY CREEK,0.9499573164745728,0.6331610167102893,-4.631029146290937e-5,0.18290031106545065,1,1.4268783529652045
1954,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,0,1956,1955,1.0501684526021728,1954,HIRD POINT CREEK,0.9499573164745728,0.6331610167102893,-2.2351600776544767e-4,2.714050008959239,1,5.012062783098102
1954,LARD CREEK,PKE,7,3500,9189.24048005254,NA,NA,0,1956,1955,1.0501684526021728,1954,LARD CREEK,0.9499573164745728,0.6331610167102893,-6.832751979132506e-4,1.4211582045073858,1,1.6629817975980439
1954,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257808,0,1956,1955,1.0501684526021728,1954,KAINET CREEK,0.9499573164745728,0.6331610167102893,-9.04701244756805e-6,-2.1863917585886457,1,-0.3673360930827352
1954,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,0,1956,1955,1.0501684526021728,1954,KORICH CREEK,0.9499573164745728,0.6331610167102893,-4.55276947427608e-5,1.781683005387196,1,4.396758713277126
1954,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,POISON COVE CREEK,0.9499573164745728,0.6331610167102893,-1.863082409149665e-4,0.4852184376941599,1,3.0812435752982017
1954,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,0,1956,1955,1.0501684526021728,1954,MUSSEL RIVER,0.9499573164745728,0.6331610167102893,-1.6508708656809326e-5,-1.1134933565016711,1,1.272162799433224
1954,BOLIN BAY CREEK,PKE,7,1500,3938.24592002252,7325.75991389595,1.585931783925477,0,1956,1955,1.0501684526021728,1954,BOLIN BAY CREEK,0.9499573164745728,0.6331610167102893,-1.722559628658174e-4,1.0598020760832916,1,3.4347049175716005
1954,CARTER RIVER,PKE,7,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,CARTER RIVER,0.9499573164745728,0.6331610167102893,-4.62684739296755e-5,1.1345612658145938,1,3.6059083928477644
1954,GREEN RIVER,PKE,6,750,1969.12296001126,15698.0569583485,3.041219016532321,0,1956,1955,1.0501684526021728,1954,GREEN RIVER,0.9499573164745728,-0.1887730188280021,-2.5343716401121332e-5,-0.684273636084278,1,1.1080713268636246
1954,TAYLOR CREEK,PKE,6,75,196.912296001126,837.229704445251,2.412610357109944,0,1956,1955,1.0501684526021728,1954,TAYLOR CREEK,0.9499573164745728,-0.1887730188280021,-0.00300084184638529,-0.2190355431446244,1,1.3672540686252221
1954,MARSHALL CREEK,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,MARSHALL CREEK,0.9499573164745728,-0.1887730188280021,-5.452277452159051e-4,-1.152241264575653,1,0.5500659366299097
