brood_year,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,r,year,popn,year_re,area_re,b_i_vals,epsilon,c,survival_temp
1954,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,0,1956,1955,1.0501684526021728,1954,TANKEEAH RIVER,-0.08894988711509655,0.38045628460378095,-2.463371013811294e-4,-0.4716361492400992,1,0.007858846016805032
1954,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,0,1956,1955,1.0501684526021728,1954,TOM BAY CREEK,-0.08894988711509655,0.38045628460378095,-7.27102836939185e-4,0.6652565814679564,1,1.7160902967831397
1954,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790744,0,1956,1955,1.0501684526021728,1954,NAMELESS CREEK,-0.08894988711509655,0.38045628460378095,-3.614154315537771e-5,0.9768340793994297,1,2.0835888989803317
1954,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656575,0,1956,1955,1.0501684526021728,1954,SALMON BAY CREEK,-0.08894988711509655,0.38045628460378095,-4.631029146290937e-5,1.4769471608926108,1,1.429313267096187
1954,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,0,1956,1955,1.0501684526021728,1954,HIRD POINT CREEK,-0.08894988711509655,0.38045628460378095,-2.2351600776544767e-4,-0.09845741552568708,1,0.9079434229169986
1954,LARD CREEK,PKE,7,3500,9189.24048005254,NA,NA,0,1956,1955,1.0501684526021728,1954,LARD CREEK,-0.08894988711509655,0.38045628460378095,-6.832751979132506e-4,-1.4901345534594128,1,-2.5399228960649323
1954,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257808,0,1956,1955,1.0501684526021728,1954,KAINET CREEK,-0.08894988711509655,0.38045628460378095,-9.04701244756805e-6,2.1698049179794934,1,2.697248647789226
1954,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,0,1956,1955,1.0501684526021728,1954,KORICH CREEK,-0.08894988711509655,0.38045628460378095,-4.55276947427608e-5,2.2863698336020533,1,3.6098336057958065
1954,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,POISON COVE CREEK,-0.08894988711509655,0.38045628460378095,-1.863082409149665e-4,1.7588893077458438,1,3.063302509653708
1954,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,0,1956,1955,1.0501684526021728,1954,MUSSEL RIVER,-0.08894988711509655,0.38045628460378095,-1.6508708656809326e-5,-0.22058469434758768,1,0.8734595258911296
1954,BOLIN BAY CREEK,PKE,7,1500,3938.24592002252,7325.75991389595,1.585931783925477,0,1956,1955,1.0501684526021728,1954,BOLIN BAY CREEK,-0.08894988711509655,0.38045628460378095,-1.722559628658174e-4,-2.5888419863672967,1,-1.5055510805751655
1954,CARTER RIVER,PKE,7,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,CARTER RIVER,-0.08894988711509655,0.38045628460378095,-4.62684739296755e-5,-1.8274369797194725,1,-0.6477017883824794
1954,GREEN RIVER,PKE,6,750,1969.12296001126,15698.0569583485,3.041219016532321,0,1956,1955,1.0501684526021728,1954,GREEN RIVER,-0.08894988711509655,0.3901150239257867,-2.5343716401121332e-5,0.12343800558500607,1,1.4557638076970283
1954,TAYLOR CREEK,PKE,6,75,196.912296001126,837.229704445251,2.412610357109944,0,1956,1955,1.0501684526021728,1954,TAYLOR CREEK,-0.08894988711509655,0.3901150239257867,-0.00300084184638529,-0.5515607204921606,1,0.5747097304418054
1954,MARSHALL CREEK,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,MARSHALL CREEK,-0.08894988711509655,0.3901150239257867,-5.452277452159051e-4,-0.8190732656321299,1,0.4232147747375522
1954,KHUTZE RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,0,1956,1955,1.0501684526021728,1954,KHUTZE RIVER,-0.08894988711509655,0.3901150239257867,-1.6350339069510415e-5,0.2648448932176413,1,1.5589522958872177
1954,DOME CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,DOME CREEK,-0.08894988711509655,0.3901150239257867,-1.1224253832870148e-4,0.08542247722121285,1,0.5949370291688147
1954,AALTANHASH RIVER,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,0,1956,1955,1.0501684526021728,1954,AALTANHASH RIVER,-0.08894988711509655,0.3901150239257867,-1.1057148137233369e-4,-0.1891715076294515,1,1.1400477855089448
1954,SCOW BAY CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,SCOW BAY CREEK,-0.08894988711509655,0.3901150239257867,-3.960555551066484e-5,-2.0995359595406144,1,-1.0452440364577378
1954,KLEKANE RIVER,PKE,6,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,0,1956,1955,1.0501684526021728,1954,KLEKANE RIVER,-0.08894988711509655,0.3901150239257867,-1.9823921180126463e-4,0.3105051087013419,1,0.9680014568097786
1954,ANGLER COVE CREEK,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,0,1956,1955,1.0501684526021728,1954,ANGLER COVE CREEK,-0.08894988711509655,0.3901150239257867,-8.046050720606444e-4,0.4926927589980648,1,0.6371187403199612
1954,GOAT RIVER,PKE,6,750,1969.12296001126,837.229704445251,0.11002526411589857,0,1956,1955,1.0501684526021728,1954,GOAT RIVER,-0.08894988711509655,0.3901150239257867,-0.00141103458066576,1.5330561722100469,1,1.8261138261235899
1954,PARIL RIVER,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,0,1956,1955,1.0501684526021728,1954,PARIL RIVER,-0.08894988711509655,0.3901150239257867,-0.00107173676432577,2.242799886993857,1,2.7903309031623924
