gfe_id,brood_year,con_unit,river,species,area,spawners,returns,recruits,survival,lice,return_year,lice_year,exposure_4,exposure_5,lice_1,lice_2,lice_3,lice_4,lice_5,certainty,certainty_4,certainty_5,area_year
1001,1954,PKE-5,TANKEEAH RIVER,PKE,7,3500,9432.95011623119,7973.03069063488,0.8233017143383994,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1005,1954,PKE-5,TOM BAY CREEK,PKE,7,400,1078.05144185499,3417.01315312923,2.1450575543207178,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1006,1954,PKE-5,NAMELESS CREEK,PKE,7,6500,17518.3359301436,17085.0657656462,0.9664025579790745,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1007,1954,PKE-5,SALMON BAY CREEK,PKE,7,30000,80853.8581391245,79730.3069063488,0.9774523941656577,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1008,1954,PKE-5,HIRD POINT CREEK,PKE,7,1500,4042.69290695623,3417.01315312923,0.8233017143383983,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1010,1954,PKE-6,KAINET CREEK,PKE,7,90000,236294.755201351,73257.5991389595,-0.20582768530257806,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1013,1954,PKE-6,KORICH CREEK,PKE,7,400,1050.198912006,418.614852222626,0.04548674297832863,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1014,1954,PKE-6,POISON COVE CREEK,PKE,7,200,525.099456003002,1569.80569583485,2.060389763520595,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1015,1954,PKE-6,MUSSEL RIVER,PKE,7,15000,39382.4592002252,7325.75991389595,-0.7166533090685687,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1016,1954,PKE-6,BOLIN BAY CREEK,PKE,7,1500,3938.24592002252,7325.75991389595,1.585931783925477,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1017,1954,PKE-6,CARTER RIVER,PKE,7,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_7
1018,1954,PKE-6,GREEN RIVER,PKE,6,750,1969.12296001126,15698.0569583485,3.041219016532321,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1019,1954,PKE-6,TAYLOR CREEK,PKE,6,75,196.912296001126,837.229704445251,2.412610357109944,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1020,1954,PKE-6,MARSHALL CREEK,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1021,1954,PKE-6,KHUTZE RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1022,1954,PKE-6,DOME CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1023,1954,PKE-6,AALTANHASH RIVER,PKE,6,200,525.099456003002,1569.80569583485,2.060389763520595,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1025,1954,PKE-6,SCOW BAY CREEK,PKE,6,7500,19691.2296001126,15698.0569583485,0.7386339235382756,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1026,1954,PKE-6,KLEKANE RIVER,PKE,6,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1027,1954,PKE-6,ANGLER COVE CREEK,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1028,1954,PKE-6,GOAT RIVER,PKE,6,750,1969.12296001126,837.229704445251,0.11002526411589855,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1029,1954,PKE-6,PARIL RIVER,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1030,1954,PKE-6,KILTUISH RIVER,PKE,6,1500,3938.24592002252,3139.61139166969,0.7386339235382725,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1031,1954,PKE-6,KOWESAS RIVER,PKE,6,3500,9189.24048005254,1569.80569583485,-0.8018111174088733,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1033,1954,PKE-6,TSAYTIS RIVER,PKE,6,1500,3938.24592002252,837.229704445251,-0.5831219164440468,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1034,1954,PKE-6,KEMANO RIVER,PKE,6,3500,9189.24048005254,7325.75991389595,0.7386339235382733,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1036,1954,PKE-6,BRIM RIVER,PKE,6,1500,3938.24592002252,1569.80569583485,0.04548674297833033,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1037,1954,PKE-6,HOTSPRING CREEK,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1038,1954,PKE-6,CRAB RIVER,PKE,6,400,1050.198912006,837.229704445251,0.7386339235382726,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1039,1954,PKE-6,PIKE CREEK,PKE,6,400,1050.198912006,1569.80569583485,1.3672425829606498,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1040,1954,PKE-6,WEEWANIE CREEK,PKE,6,400,1050.198912006,3139.61139166969,2.060389763520592,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1041,1954,PKE-6,HUGH CREEK,PKE,6,750,1969.12296001126,1569.80569583485,0.7386339235382756,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
1044,1954,PKE-6,KILDALA RIVER,PKE,6,3500,9189.24048005254,3139.61139166969,-0.10866393684893118,NA,1956,1955,NA,NA,0,0,0,0,0,certain,certain,certain,1954_6
